Parent_Code,Parent_Label,Child_Code,Child_Label
1400,Developing economies,188,Costa Rica
1400,Developing economies,192,Cuba
1400,Developing economies,212,Dominica
1400,Developing economies,214,Dominican Republic
1400,Developing economies,218,Ecuador
1400,Developing economies,222,El Salvador
1400,Developing economies,238,Falkland Islands (Malvinas)
1400,Developing economies,239,South Georgia and the South Sandwich Islands
1400,Developing economies,254,French Guiana
1400,Developing economies,308,Grenada
1400,Developing economies,312,Guadeloupe
1400,Developing economies,320,Guatemala
1400,Developing economies,328,Guyana
1400,Developing economies,332,Haiti
1400,Developing economies,340,Honduras
1400,Developing economies,388,Jamaica
1400,Developing economies,474,Martinique
1400,Developing economies,484,Mexico
1400,Developing economies,500,Montserrat
1400,Developing economies,530,Netherlands Antilles
1400,Developing economies,533,Aruba
1400,Developing economies,558,Nicaragua
1400,Developing economies,590,"Panama, excluding Canal Zone"
1400,Developing economies,591,Panama
1400,Developing economies,592,"Panama, Canal Zone"
1400,Developing economies,600,Paraguay
1400,Developing economies,604,Peru
1400,Developing economies,630,Puerto Rico
1400,Developing economies,652,Saint Barthelemy
1400,Developing economies,659,Saint Kitts and Nevis
1400,Developing economies,660,Anguilla
1400,Developing economies,662,Saint Lucia
1400,Developing economies,663,Saint Martin (French part)
1400,Developing economies,670,Saint Vincent and the Grenadines
1400,Developing economies,740,Suriname
1400,Developing economies,780,Trinidad and Tobago
1400,Developing economies,796,Turks and Caicos Islands
1400,Developing economies,850,United States Virgin Islands
1400,Developing economies,858,Uruguay
1400,Developing economies,862,Venezuela (Bolivarian Rep. of)
1400,Developing economies,531,Curacao
1400,Developing economies,534,Sint Maarten (Dutch part)
1400,Developing economies,535,"Bonaire, Sint Eustatius and Saba"
1400,Developing economies,1420u,Developing economies: Americas n.e.s.
1400,Developing economies,1410u,Developing economies: Africa n.e.s.
1400,Developing economies,024,Angola
1400,Developing economies,072,Botswana
1400,Developing economies,086,British Indian Ocean Territory
1400,Developing economies,108,Burundi
1400,Developing economies,120,Cameroon
1400,Developing economies,132,Cabo Verde
1400,Developing economies,140,Central African Republic
1400,Developing economies,148,Chad
1400,Developing economies,174,Comoros
1400,Developing economies,175,Mayotte
1400,Developing economies,178,Congo
1400,Developing economies,180,Dem. Rep. of the Congo
1400,Developing economies,204,Benin
1400,Developing economies,226,Equatorial Guinea
1400,Developing economies,230,Ethiopia (...1991)
1400,Developing economies,231,Ethiopia
1400,Developing economies,232,Eritrea
1400,Developing economies,260,French Southern Territories
1400,Developing economies,262,Djibouti
1400,Developing economies,266,Gabon
1400,Developing economies,270,Gambia
1400,Developing economies,288,Ghana
1400,Developing economies,324,Guinea
1400,Developing economies,384,Cote d'Ivoire
1400,Developing economies,404,Kenya
1400,Developing economies,426,Lesotho
1400,Developing economies,430,Liberia
1400,Developing economies,450,Madagascar
1400,Developing economies,454,Malawi
1400,Developing economies,466,Mali
1400,Developing economies,478,Mauritania
1400,Developing economies,480,Mauritius
1400,Developing economies,508,Mozambique
1400,Developing economies,516,Namibia
1400,Developing economies,562,Niger
1400,Developing economies,566,Nigeria
1400,Developing economies,624,Guinea-Bissau
1400,Developing economies,638,Reunion
1400,Developing economies,646,Rwanda
1400,Developing economies,654,Saint Helena
1400,Developing economies,678,Sao Tome and Principe
1400,Developing economies,686,Senegal
1400,Developing economies,690,Seychelles
1400,Developing economies,694,Sierra Leone
1400,Developing economies,706,Somalia
1400,Developing economies,710,South Africa
1400,Developing economies,716,Zimbabwe
1400,Developing economies,748,Eswatini
1400,Developing economies,768,Togo
1400,Developing economies,800,Uganda
1400,Developing economies,834,United Republic of Tanzania
1400,Developing economies,854,Burkina Faso
1400,Developing economies,894,Zambia
1400,Developing economies,728,South Sudan
1400,Developing economies,1412u,Developing economies: Sub-Saharan Africa n.e.s.
1400,Developing economies,012,Algeria
1400,Developing economies,434,Libya
1400,Developing economies,504,Morocco
1400,Developing economies,732,Western Sahara
1400,Developing economies,736,Sudan (...2011)
1400,Developing economies,788,Tunisia
1400,Developing economies,818,Egypt
1400,Developing economies,729,Sudan
1400,Developing economies,1411u,Developing economies: Northern Africa n.e.s.
1460,Developing economies: Asia and Oceania,016,American Samoa
1460,Developing economies: Asia and Oceania,090,Solomon Islands
1460,Developing economies: Asia and Oceania,184,Cook Islands
1460,Developing economies: Asia and Oceania,242,Fiji
1460,Developing economies: Asia and Oceania,258,French Polynesia
1460,Developing economies: Asia and Oceania,296,Kiribati
1460,Developing economies: Asia and Oceania,316,Guam
1460,Developing economies: Asia and Oceania,520,Nauru
1460,Developing economies: Asia and Oceania,540,New Caledonia
1460,Developing economies: Asia and Oceania,548,Vanuatu
1460,Developing economies: Asia and Oceania,570,Niue
1460,Developing economies: Asia and Oceania,580,Northern Mariana Islands
1460,Developing economies: Asia and Oceania,582,"Pacific Islands, Trust Territory"
1460,Developing economies: Asia and Oceania,583,Micronesia (Federated States of)
1460,Developing economies: Asia and Oceania,584,Marshall Islands
1460,Developing economies: Asia and Oceania,585,Palau
1460,Developing economies: Asia and Oceania,598,Papua New Guinea
1460,Developing economies: Asia and Oceania,612,Pitcairn
1460,Developing economies: Asia and Oceania,772,Tokelau
1460,Developing economies: Asia and Oceania,776,Tonga
1460,Developing economies: Asia and Oceania,798,Tuvalu
1460,Developing economies: Asia and Oceania,876,Wallis and Futuna Islands
1460,Developing economies: Asia and Oceania,882,Samoa
1460,Developing economies: Asia and Oceania,1450u,Developing economies: Oceania n.e.s.
1560,Developed economies: Asia and Oceania,036,Australia
1560,Developed economies: Asia and Oceania,162,Christmas Island
1560,Developed economies: Asia and Oceania,166,Cocos (Keeling) Islands
1560,Developed economies: Asia and Oceania,334,Heard Island and McDonald Islands
1560,Developed economies: Asia and Oceania,554,New Zealand
1560,Developed economies: Asia and Oceania,574,Norfolk Island
1560,Developed economies: Asia and Oceania,581,United States Minor Outlying Islands
1560,Developed economies: Asia and Oceania,1550u,Developed economies: Oceania n.e.s.
1460,Developing economies: Asia and Oceania,1430u,Developing economies: Asia n.e.s.
1460,Developing economies: Asia and Oceania,096,Brunei Darussalam
1460,Developing economies: Asia and Oceania,104,Myanmar
1460,Developing economies: Asia and Oceania,116,Cambodia
1460,Developing economies: Asia and Oceania,360,Indonesia
1460,Developing economies: Asia and Oceania,418,Lao People's Dem. Rep.
1460,Developing economies: Asia and Oceania,458,Malaysia
1460,Developing economies: Asia and Oceania,608,Philippines
1460,Developing economies: Asia and Oceania,626,Timor-Leste
1460,Developing economies: Asia and Oceania,702,Singapore
1460,Developing economies: Asia and Oceania,704,Viet Nam
1460,Developing economies: Asia and Oceania,764,Thailand
1460,Developing economies: Asia and Oceania,960,Indonesia (...2002)
1460,Developing economies: Asia and Oceania,1435u,Developing economies: South-eastern Asia n.e.s.
1460,Developing economies: Asia and Oceania,031,Azerbaijan
1460,Developing economies: Asia and Oceania,048,Bahrain
1460,Developing economies: Asia and Oceania,051,Armenia
1460,Developing economies: Asia and Oceania,268,Georgia
1460,Developing economies: Asia and Oceania,275,State of Palestine
1460,Developing economies: Asia and Oceania,368,Iraq
1460,Developing economies: Asia and Oceania,400,Jordan
1460,Developing economies: Asia and Oceania,414,Kuwait
1460,Developing economies: Asia and Oceania,422,Lebanon
1460,Developing economies: Asia and Oceania,512,Oman
1460,Developing economies: Asia and Oceania,634,Qatar
1460,Developing economies: Asia and Oceania,682,Saudi Arabia
1460,Developing economies: Asia and Oceania,720,"Yemen, Democratic"
1460,Developing economies: Asia and Oceania,760,Syrian Arab Republic
1460,Developing economies: Asia and Oceania,784,United Arab Emirates
1460,Developing economies: Asia and Oceania,792,Turkiye
1460,Developing economies: Asia and Oceania,886,"Yemen, Arab Republic"
1460,Developing economies: Asia and Oceania,887,Yemen
1460,Developing economies: Asia and Oceania,1434u,Developing economies: Western Asia n.e.s.
1460,Developing economies: Asia and Oceania,156,China
1460,Developing economies: Asia and Oceania,158,"China, Taiwan Province of"
1460,Developing economies: Asia and Oceania,344,"China, Hong Kong SAR"
1460,Developing economies: Asia and Oceania,408,Dem. People's Rep. of Korea
1460,Developing economies: Asia and Oceania,446,"China, Macao SAR"
1460,Developing economies: Asia and Oceania,496,Mongolia
1460,Developing economies: Asia and Oceania,1433u,Developing economies: Eastern Asia n.e.s.
1460,Developing economies: Asia and Oceania,004,Afghanistan
1460,Developing economies: Asia and Oceania,050,Bangladesh
1460,Developing economies: Asia and Oceania,064,Bhutan
1460,Developing economies: Asia and Oceania,144,Sri Lanka
1460,Developing economies: Asia and Oceania,356,India
1460,Developing economies: Asia and Oceania,364,Iran (Islamic Republic of)
1460,Developing economies: Asia and Oceania,462,Maldives
1460,Developing economies: Asia and Oceania,524,Nepal
1460,Developing economies: Asia and Oceania,586,Pakistan
1460,Developing economies: Asia and Oceania,1432u,Developing economies: Southern Asia n.e.s.
1460,Developing economies: Asia and Oceania,398,Kazakhstan
1460,Developing economies: Asia and Oceania,417,Kyrgyzstan
1460,Developing economies: Asia and Oceania,762,Tajikistan
1460,Developing economies: Asia and Oceania,795,Turkmenistan
1460,Developing economies: Asia and Oceania,860,Uzbekistan
1460,Developing economies: Asia and Oceania,1431u,Developing economies: Central Asia n.e.s.
1560,Developed economies: Asia and Oceania,196,Cyprus
1560,Developed economies: Asia and Oceania,376,Israel
1560,Developed economies: Asia and Oceania,392,Japan
1560,Developed economies: Asia and Oceania,410,"Korea, Republic of"
1560,Developed economies: Asia and Oceania,1530u,Developed economies: Asia n.e.s.
1610,LDCs (Least developed countries),090,Solomon Islands
1610,LDCs (Least developed countries),174,Comoros
1610,LDCs (Least developed countries),296,Kiribati
1610,LDCs (Least developed countries),332,Haiti
1610,LDCs (Least developed countries),626,Timor-Leste
1610,LDCs (Least developed countries),798,Tuvalu
1610,LDCs (Least developed countries),1615u,LDCs: Islands and Haiti n.e.s.
1610,LDCs (Least developed countries),024,Angola
1610,LDCs (Least developed countries),108,Burundi
1610,LDCs (Least developed countries),140,Central African Republic
1610,LDCs (Least developed countries),148,Chad
1610,LDCs (Least developed countries),180,Dem. Rep. of the Congo
1610,LDCs (Least developed countries),204,Benin
1610,LDCs (Least developed countries),230,Ethiopia (...1991)
1610,LDCs (Least developed countries),231,Ethiopia
1610,LDCs (Least developed countries),232,Eritrea
1610,LDCs (Least developed countries),262,Djibouti
1610,LDCs (Least developed countries),270,Gambia
1610,LDCs (Least developed countries),324,Guinea
1610,LDCs (Least developed countries),426,Lesotho
1610,LDCs (Least developed countries),430,Liberia
1610,LDCs (Least developed countries),450,Madagascar
1610,LDCs (Least developed countries),454,Malawi
1610,LDCs (Least developed countries),466,Mali
1610,LDCs (Least developed countries),478,Mauritania
1610,LDCs (Least developed countries),508,Mozambique
1610,LDCs (Least developed countries),562,Niger
1610,LDCs (Least developed countries),624,Guinea-Bissau
1610,LDCs (Least developed countries),646,Rwanda
1610,LDCs (Least developed countries),686,Senegal
1610,LDCs (Least developed countries),694,Sierra Leone
1610,LDCs (Least developed countries),706,Somalia
1610,LDCs (Least developed countries),736,Sudan (...2011)
1610,LDCs (Least developed countries),768,Togo
1610,LDCs (Least developed countries),800,Uganda
1610,LDCs (Least developed countries),834,United Republic of Tanzania
1610,LDCs (Least developed countries),854,Burkina Faso
1610,LDCs (Least developed countries),894,Zambia
1610,LDCs (Least developed countries),728,South Sudan
1610,LDCs (Least developed countries),729,Sudan
1610,LDCs (Least developed countries),1614u,LDCs: Africa n.e.s.
1610,LDCs (Least developed countries),004,Afghanistan
1610,LDCs (Least developed countries),050,Bangladesh
1610,LDCs (Least developed countries),104,Myanmar
1610,LDCs (Least developed countries),116,Cambodia
1610,LDCs (Least developed countries),418,Lao People's Dem. Rep.
1610,LDCs (Least developed countries),524,Nepal
1610,LDCs (Least developed countries),720,"Yemen, Democratic"
1610,LDCs (Least developed countries),886,"Yemen, Arab Republic"
1610,LDCs (Least developed countries),887,Yemen
1610,LDCs (Least developed countries),1612u,LDCs: Asia n.e.s.
1400,Developing economies,1460u,Developing economies: Asia and Oceania n.e.s.
1400,Developing economies,016,American Samoa
1400,Developing economies,090,Solomon Islands
1400,Developing economies,184,Cook Islands
1400,Developing economies,242,Fiji
1400,Developing economies,258,French Polynesia
1400,Developing economies,296,Kiribati
1400,Developing economies,316,Guam
1400,Developing economies,520,Nauru
1400,Developing economies,540,New Caledonia
1400,Developing economies,548,Vanuatu
1400,Developing economies,570,Niue
1400,Developing economies,580,Northern Mariana Islands
1400,Developing economies,582,"Pacific Islands, Trust Territory"
1400,Developing economies,583,Micronesia (Federated States of)
1400,Developing economies,584,Marshall Islands
1400,Developing economies,585,Palau
1400,Developing economies,598,Papua New Guinea
1400,Developing economies,612,Pitcairn
1400,Developing economies,772,Tokelau
1400,Developing economies,776,Tonga
1400,Developing economies,798,Tuvalu
1400,Developing economies,876,Wallis and Futuna Islands
1400,Developing economies,882,Samoa
1400,Developing economies,1450u,Developing economies: Oceania n.e.s.
1400,Developing economies,1430u,Developing economies: Asia n.e.s.
1400,Developing economies,096,Brunei Darussalam
1400,Developing economies,104,Myanmar
1400,Developing economies,116,Cambodia
1400,Developing economies,360,Indonesia
1400,Developing economies,418,Lao People's Dem. Rep.
1400,Developing economies,458,Malaysia
1400,Developing economies,608,Philippines
1400,Developing economies,626,Timor-Leste
1400,Developing economies,702,Singapore
1400,Developing economies,704,Viet Nam
1400,Developing economies,764,Thailand
1400,Developing economies,960,Indonesia (...2002)
1400,Developing economies,1435u,Developing economies: South-eastern Asia n.e.s.
1400,Developing economies,031,Azerbaijan
1400,Developing economies,048,Bahrain
1400,Developing economies,051,Armenia
1400,Developing economies,268,Georgia
1400,Developing economies,275,State of Palestine
1400,Developing economies,368,Iraq
1400,Developing economies,400,Jordan
1400,Developing economies,414,Kuwait
1400,Developing economies,422,Lebanon
1400,Developing economies,512,Oman
1400,Developing economies,634,Qatar
1400,Developing economies,682,Saudi Arabia
1400,Developing economies,720,"Yemen, Democratic"
1400,Developing economies,760,Syrian Arab Republic
1400,Developing economies,784,United Arab Emirates
1400,Developing economies,792,Turkiye
1400,Developing economies,886,"Yemen, Arab Republic"
1400,Developing economies,887,Yemen
1400,Developing economies,1434u,Developing economies: Western Asia n.e.s.
1400,Developing economies,156,China
1400,Developing economies,158,"China, Taiwan Province of"
1400,Developing economies,344,"China, Hong Kong SAR"
1400,Developing economies,408,Dem. People's Rep. of Korea
1400,Developing economies,446,"China, Macao SAR"
1400,Developing economies,496,Mongolia
1400,Developing economies,1433u,Developing economies: Eastern Asia n.e.s.
1400,Developing economies,004,Afghanistan
1400,Developing economies,050,Bangladesh
1400,Developing economies,064,Bhutan
1400,Developing economies,144,Sri Lanka
1400,Developing economies,356,India
1400,Developing economies,364,Iran (Islamic Republic of)
1400,Developing economies,462,Maldives
1400,Developing economies,524,Nepal
1400,Developing economies,586,Pakistan
1400,Developing economies,1432u,Developing economies: Southern Asia n.e.s.
1400,Developing economies,398,Kazakhstan
1400,Developing economies,417,Kyrgyzstan
